"Site","Day","Month","Year","SurveyDate","Transect","Classcode","Amount","Distance","Latitude","Longitude","Depth_ft","Temp10m","Visibility"
"Aquarium",6,6,2016,"6-Jun-16",1,"bat star",6,30,36.61923,-121.899,29,15,NA
"Aquarium",6,6,2016,"6-Jun-16",2,"bat star",8,30,36.61923,-121.899,36.5,15,NA
"Aquarium",6,6,2016,"6-Jun-16",3,"bat star",19,30,36.61923,-121.899,37,15,11
"Aquarium",6,6,2016,"6-Jun-16",4,"bat star",6,30,36.61923,-121.899,27,15,10
"Aquarium",6,6,2016,"6-Jun-16",5,"bat star",3,30,36.61923,-121.899,22,15,13
"Aquarium",6,6,2016,"6-Jun-16",6,"bat star",10,30,36.61923,-121.899,30.5,15,8
"Big Creek",9,4,2016,"9-Apr-16",1,"bat star",34,30,36.06918,-121.601,45,11,8
"Big Creek",9,4,2016,"9-Apr-16",2,"bat star",32,30,36.06918,-121.601,37.5,11,3.1
"Big Creek",9,4,2016,"9-Apr-16",3,"bat star",16,30,36.06918,-121.601,38,11,3.1
"Big Creek",9,4,2016,"9-Apr-16",4,"bat star",13,30,36.06918,-121.601,27,11,4
"Big Creek",9,4,2016,"9-Apr-16",5,"bat star",9,30,36.06918,-121.601,30,11,4
"Big Creek",9,4,2016,"9-Apr-16",6,"bat star",25,30,36.06918,-121.601,34,11,4
"Big Creek",29,9,2016,"29-Sep-16",1,"bat star",34,30,36.06918,-121.601,53.5,12.5,4
"Big Creek",29,9,2016,"29-Sep-16",2,"bat star",31,30,36.06918,-121.601,57,12.5,5
"Big Creek",29,9,2016,"29-Sep-16",3,"bat star",39,30,36.06918,-121.601,56,12.5,5
"Big Creek",29,9,2016,"29-Sep-16",4,"bat star",39,30,36.06918,-121.601,31,12.5,8
"Big Creek",29,9,2016,"29-Sep-16",5,"bat star",32,30,36.06918,-121.601,26.5,12.5,8
"Big Creek",29,9,2016,"29-Sep-16",6,"bat star",15,30,36.06918,-121.601,32.5,12.5,8
"Big Rock",19,9,2016,"19-Sep-16",1,"bat star",0,30,34.03517,-118.608,22.5,20,5.6
"Big Rock",19,9,2016,"19-Sep-16",2,"bat star",1,30,34.03517,-118.608,22,20,3.2
"Big Rock",19,9,2016,"19-Sep-16",3,"bat star",0,30,34.03517,-118.608,24,20,5.3
"Big Rock",19,9,2016,"19-Sep-16",4,"bat star",0,30,34.03517,-118.608,15,20,5.8
"Big Rock",19,9,2016,"19-Sep-16",5,"bat star",0,30,34.03517,-118.608,14,20,7.4
"Big Rock",19,9,2016,"19-Sep-16",6,"bat star",0,30,34.03517,-118.608,14,20,6.2
"Blue Cavern",3,11,2016,"3-Nov-16",1,"bat star",0,30,33.44149,-118.465,22,18,15
"Blue Cavern",3,11,2016,"3-Nov-16",2,"bat star",0,30,33.44149,-118.465,23,18,14.5
"Blue Cavern",3,11,2016,"3-Nov-16",3,"bat star",0,30,33.44149,-118.465,36,18,12
"Blue Cavern",3,11,2016,"3-Nov-16",4,"bat star",0,30,33.44149,-118.465,14.5,18,16
"Blue Cavern",3,11,2016,"3-Nov-16",5,"bat star",0,30,33.44149,-118.465,16.5,18,14.1
"Blue Cavern",3,11,2016,"3-Nov-16",6,"bat star",0,30,33.44149,-118.465,27,18,12
"Breakwater",1,6,2016,"1-Jun-16",1,"bat star",50,27,36.61045,-121.894,26,13,6
"Breakwater",1,6,2016,"1-Jun-16",2,"bat star",18,30,36.61045,-121.894,25.5,13,6
"Breakwater",1,6,2016,"1-Jun-16",3,"bat star",10,30,36.61045,-121.894,25,13,6
"Breakwater",1,6,2016,"1-Jun-16",4,"bat star",20,30,36.61045,-121.894,15.5,13,3.5
"Breakwater",1,6,2016,"1-Jun-16",5,"bat star",62,14,36.61045,-121.894,16.5,13,3.5
"Breakwater",1,6,2016,"1-Jun-16",6,"bat star",21,30,36.61045,-121.894,25.5,13,6
"Breakwater",12,8,2016,"12-Aug-16",1,"bat star",53,27,36.61045,-121.894,25.5,13.5,5
"Breakwater",12,8,2016,"12-Aug-16",2,"bat star",34,30,36.61045,-121.894,26.5,13.5,5
"Breakwater",12,8,2016,"12-Aug-16",3,"bat star",21,30,36.61045,-121.894,30,13.5,8
"Breakwater",12,8,2016,"12-Aug-16",4,"bat star",8,30,36.61045,-121.894,15.5,13.5,3
"Breakwater",12,8,2016,"12-Aug-16",5,"bat star",35,30,36.61045,-121.894,17.5,13.5,4
"Breakwater",12,8,2016,"12-Aug-16",6,"bat star",33,30,36.61045,-121.894,26,13.5,8
"Casino Point",9,7,2016,"9-Jul-16",1,"bat star",0,30,33.34917,-118.325,42.5,20,11
"Casino Point",9,7,2016,"9-Jul-16",2,"bat star",0,30,33.34917,-118.325,47.5,20,11
"Casino Point",9,7,2016,"9-Jul-16",3,"bat star",0,30,33.34917,-118.325,54.5,20,8
"Casino Point",9,7,2016,"9-Jul-16",4,"bat star",0,30,33.34917,-118.325,27,20,9.1
"Casino Point",9,7,2016,"9-Jul-16",5,"bat star",0,30,33.34917,-118.325,25,20,10
"Casino Point",9,7,2016,"9-Jul-16",6,"bat star",0,30,33.34917,-118.325,33,20,9.1
"Casino Point",12,11,2016,"12-Nov-16",1,"bat star",0,30,33.34917,-118.325,42,18,11.7
"Casino Point",12,11,2016,"12-Nov-16",2,"bat star",0,30,33.34917,-118.325,52.5,18,9
"Casino Point",12,11,2016,"12-Nov-16",3,"bat star",0,30,33.34917,-118.325,50.5,18,9
"Casino Point",12,11,2016,"12-Nov-16",4,"bat star",0,30,33.34917,-118.325,25.5,18,11.7
"Casino Point",12,11,2016,"12-Nov-16",5,"bat star",0,30,33.34917,-118.325,30.5,18,12.5
"Casino Point",12,11,2016,"12-Nov-16",6,"bat star",0,30,33.34917,-118.325,31,18,12.5
"Caspar",9,7,2016,"9-Jul-16",1,"bat star",19,30,39.36173,-123.822,26,10,4
"Caspar",9,7,2016,"9-Jul-16",2,"bat star",33,30,39.36173,-123.822,28,10,3
"Caspar",9,7,2016,"9-Jul-16",3,"bat star",34,30,39.36173,-123.822,25.5,10,4
"Caspar",9,7,2016,"9-Jul-16",4,"bat star",28,30,39.36173,-123.822,22.5,10,4
"Caspar",9,7,2016,"9-Jul-16",5,"bat star",50,29,39.36173,-123.822,17.5,10,4
"Caspar",9,7,2016,"9-Jul-16",6,"bat star",50,18,39.36173,-123.822,15,10,4
"Caspar North",10,7,2016,"10-Jul-16",1,"bat star",18,30,39.36443,-123.821,38,10,3
"Caspar North",10,7,2016,"10-Jul-16",2,"bat star",17,30,39.36443,-123.821,41,10,3
"Caspar North",10,7,2016,"10-Jul-16",3,"bat star",19,30,39.36443,-123.821,37.5,10,4
"Caspar North",10,7,2016,"10-Jul-16",4,"bat star",23,30,39.36443,-123.821,43,10,4
"Caspar North",10,7,2016,"10-Jul-16",5,"bat star",7,30,39.36443,-123.821,49.5,10,4
"Caspar North",10,7,2016,"10-Jul-16",6,"bat star",0,30,39.36443,-123.821,36.5,10,3
"Cathedral Wall",30,8,2016,"30-Aug-16",1,"bat star",0,30,34.01575,-119.371,26,20,11.1
"Cathedral Wall",30,8,2016,"30-Aug-16",2,"bat star",0,30,34.01575,-119.371,17,20,10.2
"Cathedral Wall",30,8,2016,"30-Aug-16",3,"bat star",0,30,34.01575,-119.371,23,20,9.5
"Cathedral Wall",30,8,2016,"30-Aug-16",4,"bat star",0,30,34.01575,-119.371,20,20,12
"Cathedral Wall",30,8,2016,"30-Aug-16",5,"bat star",0,30,34.01575,-119.371,16,20,6.8
"Cathedral Wall",30,8,2016,"30-Aug-16",6,"bat star",0,30,34.01575,-119.371,21.5,20,10.6
"Christmas Tree Cove",18,6,2016,"18-Jun-16",1,"bat star",5,30,33.7604,-118.421,50,12,7.9
"Christmas Tree Cove",18,6,2016,"18-Jun-16",2,"bat star",1,30,33.7604,-118.421,45,12,6.4
"Christmas Tree Cove",18,6,2016,"18-Jun-16",3,"bat star",0,30,33.7604,-118.421,37.5,12,4.8
"Christmas Tree Cove",18,6,2016,"18-Jun-16",4,"bat star",2,30,33.7604,-118.421,50,12,8
"Christmas Tree Cove",18,6,2016,"18-Jun-16",5,"bat star",0,30,33.7604,-118.421,32.5,12,7.5
"Christmas Tree Cove",18,6,2016,"18-Jun-16",6,"bat star",0,30,33.7604,-118.421,25,12,5
"Coral St Lucus Pt",10,7,2016,"10-Jul-16",1,"bat star",11,30,36.63777,-121.923,26.5,9,3.5
"Coral St Lucus Pt",10,7,2016,"10-Jul-16",2,"bat star",16,30,36.63777,-121.923,31,9,3.5
"Coral St Lucus Pt",10,7,2016,"10-Jul-16",3,"bat star",15,30,36.63777,-121.923,30,9,5
"Coral St Lucus Pt",10,7,2016,"10-Jul-16",4,"bat star",38,30,36.63777,-121.923,17,9,4
"Coral St Lucus Pt",10,7,2016,"10-Jul-16",5,"bat star",28,30,36.63777,-121.923,14,9,4
"Coral St Lucus Pt",10,7,2016,"10-Jul-16",6,"bat star",18,30,36.63777,-121.923,22.5,9,5
"Coral St Lucus Pt",24,9,2016,"24-Sep-16",1,"bat star",36,30,36.63777,-121.923,28,11,5.5
"Coral St Lucus Pt",24,9,2016,"24-Sep-16",2,"bat star",15,30,36.63777,-121.923,35.5,11,9
"Coral St Lucus Pt",24,9,2016,"24-Sep-16",3,"bat star",16,30,36.63777,-121.923,33,11,14
"Coral St Lucus Pt",24,9,2016,"24-Sep-16",4,"bat star",17,30,36.63777,-121.923,21,11,11
"Coral St Lucus Pt",24,9,2016,"24-Sep-16",5,"bat star",8,30,36.63777,-121.923,25.5,11,11
"Coral St Lucus Pt",24,9,2016,"24-Sep-16",6,"bat star",21,30,36.63777,-121.923,22,11,9.7
"Daddy Bob",29,6,2016,"29-Jun-16",1,"bat star",25,30,35.53773,-121.097,NA,11,2
"Daddy Bob",29,6,2016,"29-Jun-16",2,"bat star",20,30,35.53773,-121.097,NA,11,2
"Daddy Bob",29,6,2016,"29-Jun-16",3,"bat star",15,30,35.53773,-121.097,48,11,2
"Daddy Bob",29,6,2016,"29-Jun-16",4,"bat star",25,30,35.53773,-121.097,32.5,11,1.6
"Daddy Bob",29,6,2016,"29-Jun-16",5,"bat star",33,30,35.53773,-121.097,37,11,2
"Daddy Bob",29,6,2016,"29-Jun-16",6,"bat star",40,30,35.53773,-121.097,29,11,2
"Divers Cove",14,8,2016,"14-Aug-16",1,"bat star",0,30,33.54317,-117.797,15.5,21,6.7
"Divers Cove",14,8,2016,"14-Aug-16",2,"bat star",0,30,33.54317,-117.797,24.5,21,6.7
"Divers Cove",14,8,2016,"14-Aug-16",3,"bat star",0,30,33.54317,-117.797,27,21,6.1
"Divers Cove",14,8,2016,"14-Aug-16",4,"bat star",0,30,33.54317,-117.797,10.5,21,6.7
"Divers Cove",14,8,2016,"14-Aug-16",5,"bat star",0,30,33.54317,-117.797,11.5,21,5.7
"Divers Cove",14,8,2016,"14-Aug-16",6,"bat star",0,30,33.54317,-117.797,20.5,21,6.9
"Dolan",27,6,2016,"27-Jun-16",1,"bat star",11,30,36.10385,-121.628,37.5,9,5
"Dolan",27,6,2016,"27-Jun-16",2,"bat star",15,30,36.10385,-121.628,40,9,4
"Dolan",27,6,2016,"27-Jun-16",3,"bat star",24,30,36.10385,-121.628,50,9,5
"Dolan",27,6,2016,"27-Jun-16",4,"bat star",13,30,36.10385,-121.628,42,9,5
"Dolan",27,6,2016,"27-Jun-16",5,"bat star",31,30,36.10385,-121.628,35,9,10
"Dolan",27,6,2016,"27-Jun-16",6,"bat star",26,30,36.10385,-121.628,39.5,9,3.5
"East Point",31,8,2016,"31-Aug-16",1,"bat star",4,30,33.94397,-119.965,33.5,15,8.8
"East Point",31,8,2016,"31-Aug-16",2,"bat star",0,30,33.94397,-119.965,31,15,6.5
"East Point",31,8,2016,"31-Aug-16",3,"bat star",0,30,33.94397,-119.965,36.5,15,5.8
"East Point",31,8,2016,"31-Aug-16",4,"bat star",0,30,33.94397,-119.965,25.5,15,6.4
"East Point",31,8,2016,"31-Aug-16",5,"bat star",9,30,33.94397,-119.965,30.5,15,8.1
"East Point",31,8,2016,"31-Aug-16",6,"bat star",0,30,33.94397,-119.965,34.5,15,7.5
"Esalen",28,6,2016,"28-Jun-16",1,"bat star",27,30,36.12592,-121.647,56,10,4
"Esalen",28,6,2016,"28-Jun-16",2,"bat star",24,30,36.12592,-121.647,56.5,10,3
"Esalen",28,6,2016,"28-Jun-16",3,"bat star",42,30,36.12592,-121.647,61,10,4
"Esalen",28,6,2016,"28-Jun-16",4,"bat star",15,30,36.12592,-121.647,42.5,10,5
"Esalen",28,6,2016,"28-Jun-16",5,"bat star",49,30,36.12592,-121.647,36.5,10,3
"Esalen",28,6,2016,"28-Jun-16",6,"bat star",50,23,36.12592,-121.647,49,10,3
"Estero",14,8,2016,"14-Aug-16",1,"bat star",31,30,35.47178,-121.021,46.5,12,7
"Estero",14,8,2016,"14-Aug-16",2,"bat star",18,30,35.47178,-121.021,NA,12,NA
"Estero",14,8,2016,"14-Aug-16",3,"bat star",22,30,35.47178,-121.021,45,12,7
"Estero",14,8,2016,"14-Aug-16",4,"bat star",30,30,35.47178,-121.021,29,12,5.3
"Estero",14,8,2016,"14-Aug-16",5,"bat star",36,30,35.47178,-121.021,26.5,12,6
"Estero",14,8,2016,"14-Aug-16",6,"bat star",33,30,35.47178,-121.021,28,12,6
"Frolic Cove",23,7,2016,"23-Jul-16",1,"bat star",16,30,39.35503,-123.824,18,10,5
"Frolic Cove",23,7,2016,"23-Jul-16",2,"bat star",5,30,39.35503,-123.824,18.5,10,5
"Frolic Cove",23,7,2016,"23-Jul-16",3,"bat star",20,30,39.35503,-123.824,10.5,10,5
"Frolic Cove",23,7,2016,"23-Jul-16",4,"bat star",3,30,39.35503,-123.824,11.5,10,3.8
"Frolic Cove",23,7,2016,"23-Jul-16",5,"bat star",16,30,39.35503,-123.824,14.5,10,3.8
"Frolic Cove",23,7,2016,"23-Jul-16",6,"bat star",11,30,39.35503,-123.824,15.5,10,3.8
"Frys Anchorage",1,9,2016,"1-Sep-16",1,"bat star",7,30,34.05416,-119.756,42.5,18,7
"Frys Anchorage",1,9,2016,"1-Sep-16",2,"bat star",2,30,34.05416,-119.756,27,18,9.05
"Frys Anchorage",1,9,2016,"1-Sep-16",3,"bat star",4,30,34.05416,-119.756,35.5,18,8
"Frys Anchorage",1,9,2016,"1-Sep-16",4,"bat star",0,30,34.05416,-119.756,16,18,9.7
"Frys Anchorage",1,9,2016,"1-Sep-16",5,"bat star",3,30,34.05416,-119.756,28,18,8
"Frys Anchorage",1,9,2016,"1-Sep-16",6,"bat star",0,30,34.05416,-119.756,13.5,18,8
"Ft Ross",18,9,2016,"18-Sep-16",1,"bat star",49,30,38.5106,-123.245,33,12,3.5
"Ft Ross",18,9,2016,"18-Sep-16",2,"bat star",26,30,38.5106,-123.245,26,12,4
"Ft Ross",18,9,2016,"18-Sep-16",3,"bat star",45,30,38.5106,-123.245,23.5,12,3.5
"Ft Ross",18,9,2016,"18-Sep-16",4,"bat star",30,30,38.5106,-123.245,18.5,12,4
"Ft Ross",18,9,2016,"18-Sep-16",5,"bat star",52,28,38.5106,-123.245,18,12,4
"Ft Ross",18,9,2016,"18-Sep-16",6,"bat star",18,30,38.5106,-123.245,15,12,4
"Fullers",28,6,2016,"28-Jun-16",1,"bat star",14,30,36.20811,-121.752,37,10,4
"Fullers",28,6,2016,"28-Jun-16",2,"bat star",23,30,36.20811,-121.752,39.5,10,3
"Fullers",28,6,2016,"28-Jun-16",3,"bat star",49,30,36.20811,-121.752,40,10,5
"Fullers",28,6,2016,"28-Jun-16",4,"bat star",1,30,36.20811,-121.752,33,10,5
"Fullers",28,6,2016,"28-Jun-16",5,"bat star",28,30,36.20811,-121.752,30,10,3.8
"Fullers",28,6,2016,"28-Jun-16",6,"bat star",15,30,36.20811,-121.752,26.5,10,3.5
"Gerstle Cove",11,8,2016,"11-Aug-16",1,"bat star",25,30,38.56646,-123.33,10.5,11,5
"Gerstle Cove",11,8,2016,"11-Aug-16",2,"bat star",43,30,38.56646,-123.33,15,11,5
"Gerstle Cove",11,8,2016,"11-Aug-16",3,"bat star",42,30,38.56646,-123.33,20,11,5
"Gerstle Cove",11,8,2016,"11-Aug-16",4,"bat star",19,30,38.56646,-123.33,10.5,11,5
"Gerstle Cove",11,8,2016,"11-Aug-16",5,"bat star",33,30,38.56646,-123.33,12.5,11,3
"Gerstle Cove",11,8,2016,"11-Aug-16",6,"bat star",54,30,38.56646,-123.33,16.5,11,3
"Goldfish Bowl",30,8,2016,"30-Aug-16",1,"bat star",0,30,34.01473,-119.438,25.5,20,12
"Goldfish Bowl",30,8,2016,"30-Aug-16",2,"bat star",0,30,34.01473,-119.438,22,20,11.5
"Goldfish Bowl",30,8,2016,"30-Aug-16",3,"bat star",0,30,34.01473,-119.438,28.5,20,10.3
"Goldfish Bowl",30,8,2016,"30-Aug-16",4,"bat star",0,30,34.01473,-119.438,21.5,20,10
"Goldfish Bowl",30,8,2016,"30-Aug-16",5,"bat star",0,30,34.01473,-119.438,20,20,7.6
"Goldfish Bowl",30,8,2016,"30-Aug-16",6,"bat star",0,30,34.01473,-119.438,24,20,10.2
"Harmony",7,8,2016,"7-Aug-16",1,"bat star",35,30,35.50028,-121.055,41.5,12,6
"Harmony",7,8,2016,"7-Aug-16",2,"bat star",34,30,35.50028,-121.055,40,12,6
"Harmony",7,8,2016,"7-Aug-16",3,"bat star",40,30,35.50028,-121.055,44,12,6
"Harmony",7,8,2016,"7-Aug-16",4,"bat star",15,30,35.50028,-121.055,37,12,6
"Harmony",7,8,2016,"7-Aug-16",5,"bat star",37,30,35.50028,-121.055,32.5,12,10
"Harmony",7,8,2016,"7-Aug-16",6,"bat star",18,30,35.50028,-121.055,36.5,12,6
"120 Reef",18,7,2017,"18-Jul-17",1,"bat star",3,30,33.73792,-118.392,NA,NA,NA
"120 Reef",18,7,2017,"18-Jul-17",2,"bat star",0,30,33.73792,-118.392,NA,NA,NA
"120 Reef",18,7,2017,"18-Jul-17",3,"bat star",0,30,33.73792,-118.392,NA,NA,NA
"120 Reef",18,7,2017,"18-Jul-17",4,"bat star",1,30,33.73792,-118.392,NA,NA,NA
"120 Reef",18,7,2017,"18-Jul-17",5,"bat star",0,30,33.73792,-118.392,NA,NA,NA
"120 Reef",18,7,2017,"18-Jul-17",6,"bat star",0,30,33.73792,-118.392,NA,NA,NA
"Abalone Cove",14,8,2017,"14-Aug-17",1,"bat star",3,30,33.73615,-118.376,39,17,3.2
"Abalone Cove",14,8,2017,"14-Aug-17",2,"bat star",0,30,33.73615,-118.376,31,17,2.8
"Abalone Cove",14,8,2017,"14-Aug-17",3,"bat star",1,30,33.73615,-118.376,37,17,2.8
"Abalone Cove",14,8,2017,"14-Aug-17",4,"bat star",0,30,33.73615,-118.376,33.5,17,3.5
"Abalone Cove",14,8,2017,"14-Aug-17",5,"bat star",0,30,33.73615,-118.376,30,17,3.5
"Abalone Cove",14,8,2017,"14-Aug-17",6,"bat star",0,30,33.73615,-118.376,30.5,17,3.5
"Andrew Molera",27,6,2017,"27-Jun-17",1,"bat star",39,30,36.27845,-121.881,52,10,8
"Andrew Molera",27,6,2017,"27-Jun-17",2,"bat star",40,30,36.27845,-121.881,52,10,6
"Andrew Molera",27,6,2017,"27-Jun-17",3,"bat star",30,30,36.27845,-121.881,54.5,10,6
"Andrew Molera",27,6,2017,"27-Jun-17",4,"bat star",22,30,36.27845,-121.881,38.5,10,5
"Andrew Molera",27,6,2017,"27-Jun-17",5,"bat star",18,30,36.27845,-121.881,48,10,8.3
"Andrew Molera",27,6,2017,"27-Jun-17",6,"bat star",55,30,36.27845,-121.881,53.5,10,7
"Aquarium",1,10,2017,"1-Oct-17",1,"bat star",37,30,36.61923,-121.899,41,11.66,4.4
"Aquarium",1,10,2017,"1-Oct-17",2,"bat star",4,30,36.61923,-121.899,34.5,11.66,5.7
"Aquarium",1,10,2017,"1-Oct-17",3,"bat star",24,30,36.61923,-121.899,29.5,11.66,4
"Aquarium",1,10,2017,"1-Oct-17",4,"bat star",7,30,36.61923,-121.899,30,11.66,3
"Aquarium",1,10,2017,"1-Oct-17",5,"bat star",9,30,36.61923,-121.899,24.5,11.66,5.8
"Aquarium",1,10,2017,"1-Oct-17",6,"bat star",6,30,36.61923,-121.899,28.5,11.66,3.9
"Aquarium",30,5,2017,"30-May-17",1,"bat star",27,30,36.61923,-121.899,44,12,3
"Aquarium",30,5,2017,"30-May-17",2,"bat star",25,30,36.61923,-121.899,38,12,3
"Aquarium",30,5,2017,"30-May-17",3,"bat star",50,16,36.61923,-121.899,40,12,3
"Aquarium",30,5,2017,"30-May-17",4,"bat star",23,30,36.61923,-121.899,41.5,12,4
"Aquarium",30,5,2017,"30-May-17",5,"bat star",2,30,36.61923,-121.899,33.5,12,4
"Aquarium",30,5,2017,"30-May-17",6,"bat star",6,30,36.61923,-121.899,23.5,12,3
"Big Creek",28,6,2017,"28-Jun-17",1,"bat star",35,30,36.06918,-121.601,39,12,4.5
"Big Creek",28,6,2017,"28-Jun-17",2,"bat star",17,30,36.06918,-121.601,52.5,12,NA
"Big Creek",28,6,2017,"28-Jun-17",3,"bat star",23,30,36.06918,-121.601,50,12,5
"Big Creek",28,6,2017,"28-Jun-17",4,"bat star",14,30,36.06918,-121.601,37,12,5
"Big Creek",28,6,2017,"28-Jun-17",5,"bat star",8,30,36.06918,-121.601,25,12,4
"Big Creek",28,6,2017,"28-Jun-17",6,"bat star",17,30,36.06918,-121.601,38.5,12,5
"Big Rock",23,9,2017,"23-Sep-17",1,"bat star",0,30,34.03517,-118.608,27,NA,5
"Big Rock",23,9,2017,"23-Sep-17",2,"bat star",0,30,34.03517,-118.608,25.5,NA,5.8
"Big Rock",23,9,2017,"23-Sep-17",3,"bat star",0,30,34.03517,-118.608,24,NA,4
"Big Rock",23,9,2017,"23-Sep-17",4,"bat star",0,30,34.03517,-118.608,14,NA,5.1
"Big Rock",23,9,2017,"23-Sep-17",5,"bat star",3,30,34.03517,-118.608,23.5,NA,5.1
"Big Rock",23,9,2017,"23-Sep-17",6,"bat star",0,30,34.03517,-118.608,20.5,NA,5
"Bird Rock",11,10,2017,"11-Oct-17",1,"bat star",0,30,33.4508,-118.488,41.5,15,14.5
"Bird Rock",11,10,2017,"11-Oct-17",2,"bat star",0,30,33.4508,-118.488,42.5,15,14.5
"Bird Rock",11,10,2017,"11-Oct-17",3,"bat star",0,30,33.4508,-118.488,44.5,15,14.5
"Bird Rock",11,10,2017,"11-Oct-17",4,"bat star",0,30,33.4508,-118.488,20,15,14.5
"Bird Rock",11,10,2017,"11-Oct-17",5,"bat star",0,30,33.4508,-118.488,20.5,15,14.5
"Bird Rock",11,10,2017,"11-Oct-17",6,"bat star",0,30,33.4508,-118.488,20,15,14.5
"Blue Cavern",11,10,2017,"11-Oct-17",1,"bat star",0,30,33.44149,-118.465,25.2,20,11.5
"Blue Cavern",11,10,2017,"11-Oct-17",2,"bat star",0,30,33.44149,-118.465,28.5,20,11.5
"Blue Cavern",11,10,2017,"11-Oct-17",3,"bat star",0,30,33.44149,-118.465,30.3,20,11.5
"Blue Cavern",11,10,2017,"11-Oct-17",4,"bat star",0,30,33.44149,-118.465,15.5,20,14.5
"Blue Cavern",11,10,2017,"11-Oct-17",5,"bat star",0,30,33.44149,-118.465,14.5,20,14.5
"Blue Cavern",11,10,2017,"11-Oct-17",6,"bat star",0,30,33.44149,-118.465,15,20,14.5
"Breakwater",19,5,2017,"19-May-17",1,"bat star",15,30,36.61045,-121.894,21,10,3
"Breakwater",19,5,2017,"19-May-17",2,"bat star",43,30,36.61045,-121.894,21.5,10,3
"Breakwater",19,5,2017,"19-May-17",3,"bat star",6,30,36.61045,-121.894,28.5,10,4
"Breakwater",19,5,2017,"19-May-17",4,"bat star",18,30,36.61045,-121.894,17,10,3
"Breakwater",19,5,2017,"19-May-17",5,"bat star",4,30,36.61045,-121.894,12.5,10,3
"Breakwater",19,5,2017,"19-May-17",6,"bat star",24,30,36.61045,-121.894,26,10,4
"Breakwater",20,8,2017,"20-Aug-17",1,"bat star",45,30,36.61045,-121.894,25,13,3
"Breakwater",20,8,2017,"20-Aug-17",2,"bat star",33,30,36.61045,-121.894,18.5,13,3
"Breakwater",20,8,2017,"20-Aug-17",3,"bat star",4,30,36.61045,-121.894,28.5,13,2.3
"Breakwater",20,8,2017,"20-Aug-17",4,"bat star",4,30,36.61045,-121.894,18,13,3
"Breakwater",20,8,2017,"20-Aug-17",5,"bat star",21,30,36.61045,-121.894,16.5,13,2.5
"Breakwater",20,8,2017,"20-Aug-17",6,"bat star",25,30,36.61045,-121.894,27.5,13,2.3
"Broomtail Reef",7,10,2017,"7-Oct-17",1,"bat star",0,30,32.69423,-117.268,41,16,4
"Broomtail Reef",7,10,2017,"7-Oct-17",2,"bat star",0,30,32.69423,-117.268,37.5,16,4
"Broomtail Reef",7,10,2017,"7-Oct-17",3,"bat star",0,30,32.69423,-117.268,34,16,4
"Broomtail Reef",7,10,2017,"7-Oct-17",4,"bat star",0,30,32.69423,-117.268,34.75,16,4
"Broomtail Reef",7,10,2017,"7-Oct-17",5,"bat star",0,30,32.69423,-117.268,36.55,16,4
"Broomtail Reef",7,10,2017,"7-Oct-17",6,"bat star",0,30,32.69423,-117.268,37.35,16,4
"Bushings",28,10,2017,"28-Oct-17",1,"bat star",0,30,33.31786,-118.441,45.5,18,5
"Bushings",28,10,2017,"28-Oct-17",2,"bat star",0,30,33.31786,-118.441,44.5,18,5.4
"Bushings",28,10,2017,"28-Oct-17",3,"bat star",0,30,33.31786,-118.441,35.05,18,5.4
"Bushings",28,10,2017,"28-Oct-17",4,"bat star",0,30,33.31786,-118.441,30.5,18,10
"Bushings",28,10,2017,"28-Oct-17",5,"bat star",0,30,33.31786,-118.441,27,18,10.9
"Bushings",28,10,2017,"28-Oct-17",6,"bat star",0,30,33.31786,-118.441,32,18,10
"Carmel River",5,11,2017,"5-Nov-17",1,"bat star",57,30,36.53908,-121.935,52,12,8.6
"Carmel River",5,11,2017,"5-Nov-17",2,"bat star",33,30,36.53908,-121.935,47.5,12,8
"Carmel River",5,11,2017,"5-Nov-17",3,"bat star",24,30,36.53908,-121.935,60,12,7
"Carmel River",5,11,2017,"5-Nov-17",4,"bat star",25,30,36.53908,-121.935,37.5,12,6.5
"Carmel River",5,11,2017,"5-Nov-17",5,"bat star",47,30,36.53908,-121.935,37.5,12,8
"Carmel River",5,11,2017,"5-Nov-17",6,"bat star",21,30,36.53908,-121.935,37,12,6
"Casino Point",11,11,2017,"11-Nov-17",1,"bat star",0,30,33.34917,-118.325,42.75,19,6.9
"Casino Point",11,11,2017,"11-Nov-17",2,"bat star",0,30,33.34917,-118.325,46.55,19,6.9
"Casino Point",11,11,2017,"11-Nov-17",3,"bat star",0,30,33.34917,-118.325,46,19,6.9
"Casino Point",11,11,2017,"11-Nov-17",4,"bat star",0,30,33.34917,-118.325,25.7,19,6.9
"Casino Point",11,11,2017,"11-Nov-17",5,"bat star",0,30,33.34917,-118.325,28.35,19,6.9
"Casino Point",11,11,2017,"11-Nov-17",6,"bat star",0,30,33.34917,-118.325,26.5,19,6.9
"Casino Point",22,7,2017,"22-Jul-17",1,"bat star",0,30,33.34917,-118.325,42,19,5
"Casino Point",22,7,2017,"22-Jul-17",2,"bat star",0,30,33.34917,-118.325,44.5,19,5
"Casino Point",22,7,2017,"22-Jul-17",3,"bat star",0,30,33.34917,-118.325,48.5,19,5.2
"Casino Point",22,7,2017,"22-Jul-17",4,"bat star",1,30,33.34917,-118.325,25,19,7.6
"Casino Point",22,7,2017,"22-Jul-17",5,"bat star",0,30,33.34917,-118.325,27,19,7
